"LABEL","FLUX.1","FLUX.2","FLUX.3","FLUX.4","FLUX.5"
1,-332.690000000002,-330.170000000002,-341.690000000002,-293.400000000001,-307.52
1,-196.580000000002,-196.550000000003,-151.350000000006,-150.919999999998,-122.759999999995
1,-2355.12999999989,-2208.5,-1876.37999999989,-1719.62999999989,-1287.12999999989
1,-27.45,-25.4199999999998,-22.95,-15.95,-16.8899999999999
1,-4.00999999999999,-3.5,-2.41999999999996,-3.53999999999996,-4.69999999999999
1,56.8099999999977,23.8000000000029,-20.1100000000006,50.1699999999983,0.0400000000081491
1,523.5,519.48000000001,466.760000000009,454.98000000001,414.830000000016
1,-21.4700000000012,-57.0500000000029,-24.9800000000105,-56.0600000000122,-47.7200000000012
1,45.2200000000303,91.2200000000303,65.0900000000256,170.190000000002,189.340000000026
1,7.75999999999999,5.60999999999996,7.35999999999996,5.03999999999996,4.51999999999998
1,-170.869999999999,-180.789999999997,-143.599999999999,-121.909999999996,-129.589999999997
1,-76.8899999999994,-76.8800000000047,-74.9100000000035,-90.3399999999965,-68.5299999999988
1,112.25,332.379999999888,693.75,216.120000000112,15.8799999998882
1,359.159999999996,309.719999999994,314.129999999997,313.949999999997,280.759999999995
1,57.7400000000052,57.8899999999994,60.8899999999994,20.8800000000047,38.3699999999953
1,-2.27000000000044,-0.930000000000291,4.98999999999978,5.57999999999993,-5.52000000000044
1,-13.5099999999948,-34.7699999999968,-32.7199999999939,-54.5400000000009,-89.8699999999953
1,-12.5700000000002,-10.27,-9.08000000000015,-3.38000000000011,8.6099999999999
1,214.529999999999,216.190000000002,198.059999999998,202.110000000001,151.669999999998
1,-88.0500000000029,-86.820000000007,-37.2400000000052,-71.5,-24.3899999999994
1,-193.610000000015,-108.110000000015,-52.1500000000233,10.6600000000035,-10.9300000000221
1,71.9599999999919,23.9400000000023,52.8699999999953,21.2299999999959,51.6399999999994
1,71.1399999999994,66.4799999999959,65.2200000000012,47.8600000000006,58.5500000000029
1,-9.76999999999998,-9.95999999999998,-16.1,-7.43000000000001,-15.29
1,30.2,38.1000000000001,30.1100000000001,17.4300000000001,30.8100000000002
1,-16.84,-16.48,-18.35,-11.3,-16.71
1,-239.400000000009,-216.23000000001,-192.520000000004,-201.23000000001,-184.160000000003
1,-39.9199999999983,-48.3600000000006,-54.6599999999999,-37.5299999999988,-48.0400000000009
1,251.219999999972,269.089999999997,319.799999999988,339.129999999976,404.829999999987
1,-13.5599999999999,-13.6299999999999,-3.75999999999999,-15.8399999999999,-8.74000000000001
1,18.8099999999999,-1.59999999999991,4.98000000000002,12.8299999999999,8.49000000000001
1,-19.3099999999999,-11.73,-14.99,-8.62,-10.22
1,170.349999999977,166.489999999991,100.359999999986,67.8499999999767,63.1899999999732
1,-29.8500000000004,-16.2900000000009,-22.4700000000012,-21.6599999999999,-11.8299999999999
1,2035,1945.62,1995.27999999997,1957.02999999997,1871.52999999997
1,-67.9299999999998,-69.3899999999999,-82.1700000000001,-77.5299999999997,-82.96
1,-954.760000000009,-816.260000000009,-583.380000000005,-625.760000000009,-403.760000000009
1,-34.1200000000026,-70.6399999999994,-34.6399999999994,-36.1599999999962,-24.9400000000023
1,-23.3000000000001,-25.85,-23.4400000000001,-14.1,-17.76
1,10.53,14.39,12.7299999999999,13.6899999999999,2.79999999999995
1,89.679999999993,131.319999999992,159.209999999992,144.389999999999,136.639999999999
1,-39.77,-30.27,-32.29,-22.2599999999998,-20.4200000000001
1,0.550000000000068,0.360000000000014,-1.04999999999995,7.19000000000005,4.71000000000004
1,806.639999999999,745.190000000002,752.970000000001,734.610000000001,644.269999999997
1,37.1099999999997,30.7199999999998,36.1399999999999,22.25,26.6899999999996
1,48.5400000000081,59,71.2400000000052,100.199999999997,114.090000000011
1,23.85,20.14,19.22,15.1,12.81
1,-289.140000000014,-233.5,-222.170000000013,-243.460000000021,-200.510000000009
1,-72.9900000000016,-57.0800000000017,-44.5300000000007,-44.25,-42.8200000000015
1,269.119999999995,218.059999999998,85.7199999999721,161.309999999998,88.4400000000023
1,51.6900000000001,54.1200000000001,42.6000000000001,44.24,45.49
1,281.190000000002,236.459999999992,213.170000000013,264.660000000003,276.209999999992
1,-169.390000000003,-184.66,-156.260000000002,-132.440000000002,-136.18
1,-14.6000000000004,-8.43000000000029,-19.9800000000005,-12.3299999999999,-6.64000000000033
1,79.3400000000256,123.75,146.150000000023,119.650000000023,144.75
1,17.71,18.8500000000001,12.8099999999999,13.3800000000001,12.26
1,54.6800000000003,40.239999999998,36.2200000000012,55.4800000000032,26.5900000000038
1,290882.5,290653.5,290554,290486.5,290289
1,-22.9599999999991,-26.4299999999994,-8.8799999999992,-12.3099999999995,-14.9199999999992
1,123.450000000012,91.890000000014,106.840000000026,83.390000000014,65.0500000000175
1,285.709999999992,202.059999999998,223.580000000002,182.389999999999,188.5
1,313.76999999999,271.339999999997,228.579999999987,250.549999999988,119.25
1,386.100000000006,307.890000000014,294.190000000002,320.860000000015,344.380000000005
1,0.319999999999993,-4.91000000000003,3.37,-3.49000000000001,-9.03000000000003
1,30.7799999999997,36.1199999999999,31.7799999999997,21.4899999999998,18.2599999999993
1,-4.21000000000004,-10.0500000000001,-10.6,-1.16000000000008,-15.01
1,20.3200000000001,27.34,17.38,10.51,17.09
1,0.870000000000005,10.67,-1.12,-0.00999999999999091,2.38
1,8.72000000000003,3.70000000000005,13.8199999999999,3.18000000000006,8.54999999999995
1,60.7299999999959,-4.7899999999936,-8.48999999999069,16.9499999999971,-5.47000000000116
1,-19.0200000000004,-29.5800000000008,-22.9700000000003,-10.1500000000005,-17.1900000000005
1,-13.9000000000001,-6.42000000000007,-13.1399999999999,-12.7600000000002,-20.7600000000002
1,916.220000000001,902.260000000009,931.470000000001,962.859999999986,816.510000000009
1,-463.560000000056,-455.620000000112,-490.5,-441.120000000112,-465.75
1,-139.66,-139.32,-139.85,-138.26,-140.48
1,-9.81999999999971,-21.21,-22.77,-14.7399999999998,-18.8699999999999
1,-187.760000000002,-218.260000000002,-193.93,-192.779999999999,-174.200000000004
1,-6,-18.2400000002235,164.5,95.8799999998882,287.629999999888
1,844.119999999995,727.52999999997,707.559999999998,677.119999999995,527.369999999995
1,70.1599999999999,75.4399999999996,54.75,49.0999999999999,58.04
1,8.53999999999996,5.89999999999998,7.29999999999995,6.01999999999998,0.730000000000018
1,1.22000000000003,12.1799999999999,-1.07000000000005,3.05999999999995,1.97000000000003
1,17.2000000000044,-0.729999999995925,2.30000000000291,-16.2299999999959,-13.2299999999959
1,25.4799999999959,2.02999999999884,-6.30000000000291,9.35999999999331,22.9799999999959
1,8.61999999999989,11.74,3.91999999999985,-1.58000000000015,14.5999999999999
1,-2083.75,-1896.75,-1425.75,-1121.25,-634.75
1,-29.2499999999999,-28.51,-31.01,-32.3299999999999,-33.6999999999999
1,303.549999999999,291.09,270.23,244.280000000001,233.76
1,12.1800000000001,3.03000000000009,10.8100000000001,4.01999999999998,-4.38
1,3082.93999999994,3153.80999999994,3339.37999999989,3357.62999999989,3425.37999999989
1,-80.6299999999756,-188.970000000001,-90.1900000000023,-134.720000000001,-202.799999999988
1,-863.5,-1078.25,-1356.75,-1430.75,-1311
1,268.759999999995,207.270000000004,220.279999999999,184.720000000001,176.900000000009
1,-25.51,-27.0699999999999,-27.0599999999999,-25.3199999999999,-23.15
1,46.4200000000001,40.3999999999996,50.6199999999999,45.46,33
1,5.90000000000009,-6.66999999999985,-11.77,-6.3599999999999,-8.52999999999997
1,-33.0800000000017,-50.3800000000047,-35.7300000000105,-42.9600000000064,-37.6800000000076
1,-3.79000000000019,-1.66000000000008,-2.37000000000012,-1.97000000000003,-2.17000000000007
1,-58.510000000002,-65.8400000000038,-73.2800000000061,-86.3300000000017,-71.1100000000006
1,181.290000000001,156.259999999995,154.43,153.579999999994,136.5
1,521.189999999999,498.119999999999,478.52,485.16,443.720000000001
1,-8.04000000000008,-11.13,-9.61000000000001,-9.57000000000005,-11.15
1,-15.0599999999999,-20.0599999999999,-16.8800000000001,-14,-8.88000000000011
1,-249.62999999999,-249.62999999999,-222.970000000001,-207.819999999992,-150.739999999991
1,138.409999999974,155.469999999972,10.5900000000256,17.0900000000256,-37.25
1,398.800000000003,354.940000000002,355.660000000003,308.850000000006,267.919999999998
1,331.1,251.34,182.38,122.71,56.6900000000001
1,335.76999999999,286.639999999985,308.989999999991,241.059999999998,215.329999999987
1,51.0400000000081,29.4600000000064,19.9199999999983,33.820000000007,54.1500000000087
1,68.25,43.570000000007,91.3699999999953,51.2200000000012,79.3800000000047
1,-91.5699999999997,-91.9699999999993,-87.0599999999995,-71.0200000000004,-72.3999999999996
1,6.6899999999996,4.48999999999978,-5.69000000000051,3.6899999999996,-1.11000000000058
1,270.35,185.59,105.21,33.6099999999997,-42.9600000000003
1,61.3400000000038,53.0500000000029,81.3700000000026,39.7200000000012,40.1500000000015
1,-43.8999999999942,-52.6299999999901,-20.4099999999889,-33.109999999986,27.8000000000029
1,-33.67,-31.0599999999999,-29.77,-33.25,-21.02
1,-170.189999999944,-156.819999999949,-185.689999999944,-80.5599999999395,-86.3799999998882
1,-23.8800000000001,-12.45,-19.5800000000002,-12.5400000000002,-0.710000000000036
1,-328,-287.809999999998,-356.090000000026,-290.150000000023,-230.940000000002
1,-252.5,-243.720000000001,-223.630000000001,-214.299999999999,-208.150000000001
1,29.0999999999999,14.9399999999998,17.6099999999999,11.54,12.49
1,10.4100000000035,-26.7700000000041,-30.7799999999988,-73.4400000000023,-81.0899999999965
1,-9.74000000000001,-18.3700000000001,-13.9300000000001,-18.24,-11.23
1,96.8700000000026,114.610000000001,31.7900000000009,4.60000000000582,14.8400000000038
1,148.550000000003,112.360000000001,134.199999999997,114.029999999999,90.4899999999907
1,-26.3500000000058,-6.30000000000291,-24.9400000000023,-49.2200000000012,-72.2300000000032
1,5.22000000000003,7.49000000000001,6.61000000000001,2.37,33.53
1,375.920000000013,333.450000000012,346.240000000005,311.150000000009,278.900000000009
1,-25.6299999999974,-23.9100000000035,-38.0400000000009,-42.9300000000003,-21.5500000000029
1,15.5800000000004,9.29000000000042,18.46,2.29000000000042,-0.809999999999945
1,191.9,175.76,155.54,145.59,116.29
1,672.929999999993,755.679999999993,766.119999999995,728.619999999995,672.77999999997
1,5.83999999999997,7.27999999999997,2.05000000000001,1.57999999999998,6.84999999999997
1,-2.28999999999996,-1.07999999999993,-2.23000000000002,3.47000000000025,-7.17999999999984
1,112.83,-5.79999999999995,-4.41999999999996,-7.52999999999997,0.279999999999973
1,123.740000000005,68.9199999999983,94.7700000000041,73.8800000000047,59.2299999999959
1,20.54,5.61999999999989,6.60999999999967,-1.15000000000055,12.4799999999996
1,921.910000000033,807.910000000033,615.570000000007,446.190000000002,324.22000000003
1,-6.14999999999986,7.93000000000006,-2.66000000000008,-1.01999999999998,-5.75999999999999
1,116.560000000056,127,213.439999999944,128.060000000056,146
1,101.479999999996,84.1599999999889,83.0599999999977,68.6999999999971,37.3399999999965
1,-72.71,-72.6300000000001,-69.2800000000002,-75.9400000000001,-80.9400000000001
1,4.6400000000001,-2.62999999999988,0.599999999999909,0.900000000000091,-0.1099999999999
1,0.720000000000255,-1.17000000000007,-5.09999999999945,-3.5,-13.25
1,-16.9899999999999,-22.6799999999999,-21.1299999999999,-31.8999999999999,-33.3
1,-106.709999999992,-139.779999999999,-94.3600000000006,-102.229999999996,-122.479999999996
1,-216.840000000004,-200.860000000001,-203.070000000007,-178.620000000003,-204.150000000001
1,0.899999999999864,-2.26999999999998,4.48000000000002,-4.36000000000013,-2.6400000000001
1,-9.17999999999984,-14.6599999999999,-15.1299999999999,-11.7,-19.9199999999998
1,-10.0600000000559,-57.6200000000536,15.0299999999697,15.6599999999744,21.8099999999977
1,244.119999999995,194.77999999997,148.52999999997,81.1900000000023,46.2199999999721
1,-2.45999999999913,-14.0200000000041,-8.69999999999709,-48.1900000000023,-56.75
1,19.8299999999999,1.55999999999949,-3.51000000000022,26.0100000000002,-6.27000000000044
1,33.9100000000035,29.5099999999948,20.3300000000017,-5.88999999999942,-4.36000000000058
1,-37.72,-37.65,-35.3799999999999,-32.11,-30.4999999999999
1,114.919999999998,73.6299999999901,-10.7300000000105,-8.30000000000291,-22.4500000000116
1,1.26999999999953,4.56999999999971,-1.28000000000065,-0.740000000000691,10.1999999999998
1,0.710000000000036,-3.51999999999998,-4.09999999999991,-4.96000000000004,-0.309999999999945
1,-11.64,-2.81999999999994,-9.63,-4.12,1136.98
1,-306.950000000001,-277.099999999999,-274.099999999999,-258.669999999998,-199.509999999998
1,-2359.5,-2067.62999999989,-2109.68999999994,-2089.06999999995,-1928.93999999994
1,-14.0600000000013,-30.2800000000007,-14.2800000000007,-31.6500000000015,-35.3400000000001
1,-13.9899999999998,-8.07000000000016,-16.75,-18.7399999999998,-6.5300000000002
1,24.3899999999999,17.54,21.75,7.04999999999973,12.3399999999997
1,43.8000000000029,28.7300000000032,35.4599999999991,100.470000000001,35.6200000000026
1,416.739999999991,342.679999999993,339.12999999999,299.37999999999,284.419999999998
1,-678.870000000054,-676.090000000026,-621.47000000003,-646.590000000026,-627.370000000054
1,-165.26999999999,-154.950000000012,-159.01999999999,-179.200000000012,-142.360000000015
1,677.599999999977,498.5,438.409999999974,332.289999999979,369.02999999997
1,-34.6500000000001,-29.0099999999998,-27.5900000000001,-24.8699999999999,-25.5900000000001
1,624.869999999995,659.429999999993,504.75,415.969999999972,339.900000000023
1,28.5299999999988,34.1800000000221,171.610000000015,100.309999999998,115.590000000026
1,-9.78000000000065,-12.0200000000004,-18.8200000000006,-12.9300000000003,-10.5200000000004
1,-96.7400000000052,-64.2700000000041,-39.6600000000035,21.1499999999942,3.19000000000233
1,317.239999999991,292.099999999991,312.789999999994,249.110000000001,246.179999999993
1,-7.88999999999999,-5.94000000000005,0.730000000000018,-7.06000000000006,4.38
1,-500.560000000056,-471.930000000051,-400.25,-388,-420.690000000061
1,1064.69,929.040000000008,894.510000000009,870.109999999986,747.649999999994
1,-20.24,-22.29,-24.89,-27.16,-22.33
1,392.650000000001,372.340000000004,354.150000000001,348.769999999997,305.720000000001
1,326.169999999998,326.169999999998,334.349999999991,229.659999999989,159.829999999987
1,-69.6100000000006,-68.2400000000016,-46.7599999999984,-38.0400000000009,-32.7799999999988
1,11.0400000000001,8.73000000000002,12.8000000000001,9.48000000000002,3.07000000000005
1,-6.70999999999998,-10.48,-5.59999999999997,-10.25,-7.65999999999997
1,18.3099999999995,-1.88000000000011,2.32999999999993,14.5100000000002,7.09000000000015
